go_id	canonical_go_id	go_name	go_namespace	obsolete_status	replacement_or_consider	source_version	mapping_status
GO:0010498	GO:0010498	proteasomal protein catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0010499	GO:0010499	proteasomal ubiquitin-independent protein catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0010506	GO:0010506	regulation of autophagy	biological_process	current		releases/2026-07-26	mapped
GO:0010507	GO:0010507	negative regulation of autophagy	biological_process	current		releases/2026-07-26	mapped
GO:0010508	GO:0010508	positive regulation of autophagy	biological_process	current		releases/2026-07-26	mapped
GO:0010528	GO:0010528	obsolete regulation of transposition	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0010529	GO:0010529	obsolete negative regulation of transposition	biological_process	obsolete	consider:GO:0010526	releases/2026-07-26	obsolete
GO:0010556	GO:0010556	regulation of macromolecule biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0010557	GO:0010557	positive regulation of macromolecule biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0010558	GO:0010558	negative regulation of macromolecule biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0010560	GO:0010560	positive regulation of glycoprotein biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0010562	GO:0010562	positive regulation of phosphorus metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0010563	GO:0010563	negative regulation of phosphorus metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0010564	GO:0010564	regulation of cell cycle process	biological_process	current		releases/2026-07-26	mapped
GO:0010565	GO:0010565	regulation of ketone metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0010569	GO:0010569	regulation of double-strand break repair via homologous recombination	biological_process	current		releases/2026-07-26	mapped
GO:0010586	GO:0010586	miRNA metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0010603	GO:0010603	regulation of cytoplasmic mRNA processing body assembly	biological_process	current		releases/2026-07-26	mapped
GO:0010604	GO:0010604	positive regulation of macromolecule metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0010605	GO:0010605	negative regulation of macromolecule metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0010606	GO:0010606	positive regulation of cytoplasmic mRNA processing body assembly	biological_process	current		releases/2026-07-26	mapped
GO:0010608	GO:0010608	post-transcriptional regulation of gene expression	biological_process	current		releases/2026-07-26	mapped
GO:0010610	GO:0010610	regulation of mRNA stability involved in response to stress	biological_process	current		releases/2026-07-26	mapped
GO:0010623	GO:0010623	programmed cell death involved in cell development	biological_process	current		releases/2026-07-26	mapped
GO:0010628	GO:0010628	positive regulation of gene expression	biological_process	current		releases/2026-07-26	mapped
GO:0010629	GO:0010629	negative regulation of gene expression	biological_process	current		releases/2026-07-26	mapped
GO:0010631	GO:0010631	epithelial cell migration	biological_process	current		releases/2026-07-26	mapped
GO:0010632	GO:0010632	regulation of epithelial cell migration	biological_process	current		releases/2026-07-26	mapped
GO:0010634	GO:0010634	positive regulation of epithelial cell migration	biological_process	current		releases/2026-07-26	mapped
GO:0010636	GO:0010636	positive regulation of mitochondrial fusion	biological_process	current		releases/2026-07-26	mapped
GO:0010638	GO:0010638	positive regulation of organelle organization	biological_process	current		releases/2026-07-26	mapped
GO:0010639	GO:0010639	negative regulation of organelle organization	biological_process	current		releases/2026-07-26	mapped
GO:0010642	GO:0010642	negative regulation of platelet-derived growth factor receptor signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0010644	GO:0010644	cell communication by electrical coupling	biological_process	current		releases/2026-07-26	mapped
GO:0010646	GO:0010646	regulation of cell communication	biological_process	current		releases/2026-07-26	mapped
GO:0010647	GO:0010647	positive regulation of cell communication	biological_process	current		releases/2026-07-26	mapped
GO:0010648	GO:0010648	negative regulation of cell communication	biological_process	current		releases/2026-07-26	mapped
GO:0010717	GO:0010717	regulation of epithelial to mesenchymal transition	biological_process	current		releases/2026-07-26	mapped
GO:0010718	GO:0010718	positive regulation of epithelial to mesenchymal transition	biological_process	current		releases/2026-07-26	mapped
GO:0010720	GO:0010720	positive regulation of cell development	biological_process	current		releases/2026-07-26	mapped
GO:0010721	GO:0010721	negative regulation of cell development	biological_process	current		releases/2026-07-26	mapped
GO:0010754	GO:0010754	negative regulation of receptor guanylyl cyclase signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0010766	GO:0010766	negative regulation of sodium ion transport	biological_process	current		releases/2026-07-26	mapped
GO:0010769	GO:0010769	obsolete regulation of cell morphogenesis involved in differentiation	biological_process	obsolete	replaced_by:GO:0022604	releases/2026-07-26	obsolete
GO:0010770	GO:0010770	positive regulation of cell morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0010793	GO:0010793	regulation of mRNA export from nucleus	biological_process	current		releases/2026-07-26	mapped
GO:0010799	GO:0010799	regulation of peptidyl-threonine phosphorylation	biological_process	current		releases/2026-07-26	mapped
GO:0010800	GO:0010800	positive regulation of peptidyl-threonine phosphorylation	biological_process	current		releases/2026-07-26	mapped
GO:0010810	GO:0010810	regulation of cell-substrate adhesion	biological_process	current		releases/2026-07-26	mapped
GO:0010811	GO:0010811	positive regulation of cell-substrate adhesion	biological_process	current		releases/2026-07-26	mapped
GO:0010817	GO:0010817	regulation of hormone levels	biological_process	current		releases/2026-07-26	mapped
GO:0010828	GO:0010828	positive regulation of D-glucose transmembrane transport	biological_process	current		releases/2026-07-26	mapped
GO:0010881	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	biological_process	current		releases/2026-07-26	mapped
GO:0010882	GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	biological_process	current		releases/2026-07-26	mapped
GO:0010894	GO:0010894	negative regulation of steroid biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0010921	GO:0010921	regulation of phosphatase activity	biological_process	current		releases/2026-07-26	mapped
GO:0010923	GO:0010923	negative regulation of phosphatase activity	biological_process	current		releases/2026-07-26	mapped
GO:0010927	GO:0010927	cellular component assembly involved in morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0010941	GO:0010941	obsolete regulation of cell death	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0010942	GO:0010942	obsolete positive regulation of cell death	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0010948	GO:0010948	negative regulation of cell cycle process	biological_process	current		releases/2026-07-26	mapped
GO:0010951	GO:0010951	negative regulation of endopeptidase activity	biological_process	current		releases/2026-07-26	mapped
GO:0010965	GO:0010965	regulation of mitotic sister chromatid separation	biological_process	current		releases/2026-07-26	mapped
GO:0010968	GO:0010968	regulation of microtubule nucleation	biological_process	current		releases/2026-07-26	mapped
GO:0010972	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	biological_process	current		releases/2026-07-26	mapped
GO:0010975	GO:0010975	regulation of neuron projection development	biological_process	current		releases/2026-07-26	mapped
GO:0010976	GO:0010976	positive regulation of neuron projection development	biological_process	current		releases/2026-07-26	mapped
GO:0010977	GO:0010977	negative regulation of neuron projection development	biological_process	current		releases/2026-07-26	mapped
GO:0010990	GO:0010990	obsolete regulation of SMAD protein complex assembly	biological_process	obsolete	consider:GO:0060390	releases/2026-07-26	obsolete
GO:0010991	GO:0010991	obsolete negative regulation of SMAD protein complex assembly	biological_process	obsolete	consider:GO:0060392	releases/2026-07-26	obsolete
GO:0010995	GO:0010995	free ubiquitin chain depolymerization	biological_process	current		releases/2026-07-26	mapped
GO:0012501	GO:0012501	programmed cell death	biological_process	current		releases/2026-07-26	mapped
GO:0012505	GO:0012505	endomembrane system	cellular_component	current		releases/2026-07-26	mapped
GO:0014002	GO:0014002	astrocyte development	biological_process	current		releases/2026-07-26	mapped
GO:0014013	GO:0014013	regulation of gliogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0014015	GO:0014015	positive regulation of gliogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0014016	GO:0014016	neuroblast differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0014017	GO:0014017	neuroblast fate commitment	biological_process	current		releases/2026-07-26	mapped
GO:0014020	GO:0014020	primary neural tube formation	biological_process	current		releases/2026-07-26	mapped
GO:0014031	GO:0014031	mesenchymal cell development	biological_process	current		releases/2026-07-26	mapped
GO:0014032	GO:0014032	neural crest cell development	biological_process	current		releases/2026-07-26	mapped
GO:0014042	GO:0014042	positive regulation of neuron maturation	biological_process	current		releases/2026-07-26	mapped
GO:0014048	GO:0014048	regulation of glutamate secretion	biological_process	current		releases/2026-07-26	mapped
GO:0014065	GO:0014065	obsolete phosphatidylinositol 3-kinase signaling	biological_process	obsolete	replaced_by:GO:0043491	releases/2026-07-26	obsolete
GO:0014069	GO:0014069	postsynaptic density	cellular_component	current		releases/2026-07-26	mapped
GO:0014070	GO:0014070	obsolete response to organic cyclic compound	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0014074	GO:0014074	response to purine-containing compound	biological_process	current		releases/2026-07-26	mapped
GO:0014704	GO:0014704	intercalated disc	cellular_component	current		releases/2026-07-26	mapped
GO:0014706	GO:0014706	striated muscle tissue development	biological_process	current		releases/2026-07-26	mapped
GO:0014722	GO:0014722	regulation of skeletal muscle contraction by calcium ion signaling	biological_process	current		releases/2026-07-26	mapped
GO:0014735	GO:0014735	regulation of muscle atrophy	biological_process	current		releases/2026-07-26	mapped
GO:0014744	GO:0014744	positive regulation of muscle adaptation	biological_process	current		releases/2026-07-26	mapped
GO:0014809	GO:0014809	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	biological_process	current		releases/2026-07-26	mapped
GO:0014810	GO:0014810	positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	biological_process	current		releases/2026-07-26	mapped
GO:0014855	GO:0014855	striated muscle cell proliferation	biological_process	current		releases/2026-07-26	mapped
GO:0014877	GO:0014877	obsolete response to muscle inactivity involved in regulation of muscle adaptation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0014894	GO:0014894	response to denervation involved in regulation of muscle adaptation	biological_process	current		releases/2026-07-26	mapped
GO:0014912	GO:0014912	negative regulation of smooth muscle cell migration	biological_process	current		releases/2026-07-26	mapped
GO:0015002	GO:0015002	obsolete heme-copper terminal oxidase activity	molecular_function	obsolete		releases/2026-07-26	obsolete
GO:0015031	GO:0015031	protein transport	biological_process	current		releases/2026-07-26	mapped
GO:0015037	GO:0015035	protein-disulfide reductase activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0015038	GO:0015038	glutathione disulfide oxidoreductase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015075	GO:0015075	monoatomic ion transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015077	GO:0022890	obsolete inorganic cation transmembrane transporter activity	molecular_function	obsolete	replaced_by:GO:0022857	releases/2026-07-26	alternate_id
GO:0015078	GO:0015078	proton transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015079	GO:0015079	potassium ion transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015103	GO:0015103	obsolete inorganic anion transmembrane transporter activity	molecular_function	obsolete	replaced_by:GO:0022857	releases/2026-07-26	obsolete
GO:0015238	GO:0042910	xenobiotic transmembrane transporter activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0015267	GO:0015267	channel activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015291	GO:0015291	secondary active transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015318	GO:0015318	obsolete inorganic molecular entity transmembrane transporter activity	molecular_function	obsolete	replaced_by:GO:0022857	releases/2026-07-26	obsolete
GO:0015399	GO:0015399	primary active transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015405	GO:0042626	ATPase-coupled transmembrane transporter activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0015410	GO:0015410	ABC-type manganese transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015420	GO:0015420	ABC-type vitamin B12 transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015431	GO:0015431	ABC-type glutathione S-conjugate transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015556	GO:0015556	C4-dicarboxylate transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015616	GO:0015616	DNA translocase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015629	GO:0015629	actin cytoskeleton	cellular_component	current		releases/2026-07-26	mapped
GO:0015630	GO:0015630	microtubule cytoskeleton	cellular_component	current		releases/2026-07-26	mapped
GO:0015631	GO:0015631	tubulin binding	molecular_function	current		releases/2026-07-26	mapped
GO:0015645	GO:0015645	fatty acid ligase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015662	GO:0015662	P-type ion transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015672	GO:0098662	obsolete inorganic cation transmembrane transport	biological_process	obsolete	replaced_by:GO:0055085	releases/2026-07-26	alternate_id
GO:0015698	GO:0015698	inorganic anion transport	biological_process	current		releases/2026-07-26	mapped
GO:0015711	GO:0015711	obsolete organic anion transport	biological_process	obsolete	replaced_by:GO:0055085	releases/2026-07-26	obsolete
GO:0015740	GO:0015740	C4-dicarboxylate transport	biological_process	current		releases/2026-07-26	mapped
GO:0015833	GO:0015833	peptide transport	biological_process	current		releases/2026-07-26	mapped
GO:0015849	GO:0015849	organic acid transport	biological_process	current		releases/2026-07-26	mapped
GO:0015889	GO:0015889	cobalamin transport	biological_process	current		releases/2026-07-26	mapped
GO:0015893	GO:0042908	xenobiotic transport	biological_process	current		releases/2026-07-26	alternate_id
GO:0015909	GO:0015909	long-chain fatty acid transport	biological_process	current		releases/2026-07-26	mapped
GO:0015911	GO:0015911	long-chain fatty acid import across plasma membrane	biological_process	current		releases/2026-07-26	mapped
GO:0015914	GO:0015914	phospholipid transport	biological_process	current		releases/2026-07-26	mapped
GO:0015923	GO:0015923	mannosidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015924	GO:0015924	mannosyl-oligosaccharide mannosidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015925	GO:0015925	galactosidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0015931	GO:0015931	nucleobase-containing compound transport	biological_process	current		releases/2026-07-26	mapped
GO:0015934	GO:0015934	large ribosomal subunit	cellular_component	current		releases/2026-07-26	mapped
GO:0015935	GO:0015935	small ribosomal subunit	cellular_component	current		releases/2026-07-26	mapped
GO:0015980	GO:0015980	energy derivation by oxidation of organic compounds	biological_process	current		releases/2026-07-26	mapped
GO:0015985	GO:0015985	energy coupled proton transport, down electrochemical gradient	biological_process	current		releases/2026-07-26	mapped
GO:0015986	GO:0015986	proton motive force-driven ATP synthesis	biological_process	current		releases/2026-07-26	mapped
GO:0015990	GO:0015990	electron transport coupled proton transport	biological_process	current		releases/2026-07-26	mapped
GO:0016020	GO:0016020	membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0016021	GO:0016020	membrane	cellular_component	current		releases/2026-07-26	alternate_id
GO:0016032	GO:0016032	viral process	biological_process	current		releases/2026-07-26	mapped
GO:0016042	GO:0016042	lipid catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0016043	GO:0016043	cellular component organization	biological_process	current		releases/2026-07-26	mapped
GO:0016049	GO:0016049	cell growth	biological_process	current		releases/2026-07-26	mapped
GO:0016050	GO:0016050	vesicle organization	biological_process	current		releases/2026-07-26	mapped
GO:0016052	GO:0016052	carbohydrate catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0016053	GO:0016053	obsolete organic acid biosynthetic process	biological_process	obsolete	replaced_by:GO:0008152	releases/2026-07-26	obsolete
GO:0016054	GO:0016054	obsolete organic acid catabolic process	biological_process	obsolete	replaced_by:GO:0008152	releases/2026-07-26	obsolete
GO:0016055	GO:0016055	Wnt signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0016070	GO:0016070	RNA metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0016071	GO:0016071	mRNA metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0016082	GO:0016082	synaptic vesicle priming	biological_process	current		releases/2026-07-26	mapped
GO:0016098	GO:0016098	monoterpenoid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0016192	GO:0016192	vesicle-mediated transport	biological_process	current		releases/2026-07-26	mapped
GO:0016197	GO:0016197	endosomal transport	biological_process	current		releases/2026-07-26	mapped
GO:0016198	GO:0016198	axon choice point recognition	biological_process	current		releases/2026-07-26	mapped
GO:0016199	GO:0016199	axon midline choice point recognition	biological_process	current		releases/2026-07-26	mapped
GO:0016200	GO:0016200	synaptic target attraction	biological_process	current		releases/2026-07-26	mapped
GO:0016203	GO:0016203	muscle attachment	biological_process	current		releases/2026-07-26	mapped
GO:0016209	GO:0016209	antioxidant activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016234	GO:0016234	inclusion body	cellular_component	current		releases/2026-07-26	mapped
GO:0016239	GO:0016239	positive regulation of macroautophagy	biological_process	current		releases/2026-07-26	mapped
GO:0016241	GO:0016241	regulation of macroautophagy	biological_process	current		releases/2026-07-26	mapped
GO:0016246	GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	biological_process	current		releases/2026-07-26	alternate_id
GO:0016278	GO:0016278	lysine N-methyltransferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016279	GO:0016279	protein-lysine N-methyltransferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016301	GO:0016301	kinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016303	GO:0016303	1-phosphatidylinositol-3-kinase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016307	GO:0016307	obsolete phosphatidylinositol phosphate kinase activity	molecular_function	obsolete	replaced_by:GO:0052742	releases/2026-07-26	obsolete
GO:0016310	GO:0016310	phosphorylation	biological_process	current		releases/2026-07-26	mapped
GO:0016311	GO:0016311	dephosphorylation	biological_process	current		releases/2026-07-26	mapped
GO:0016318	GO:0016318	ommatidial rotation	biological_process	current		releases/2026-07-26	mapped
GO:0016319	GO:0016319	mushroom body development	biological_process	current		releases/2026-07-26	mapped
GO:0016322	GO:0016322	neuron remodeling	biological_process	current		releases/2026-07-26	mapped
GO:0016323	GO:0016323	basolateral plasma membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0016324	GO:0016324	apical plasma membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0016325	GO:0016325	oocyte microtubule cytoskeleton organization	biological_process	current		releases/2026-07-26	mapped
GO:0016327	GO:0016327	apicolateral plasma membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0016328	GO:0016328	lateral plasma membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0016330	GO:0016330	second mitotic wave involved in compound eye morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0016331	GO:0016331	morphogenesis of embryonic epithelium	biological_process	current		releases/2026-07-26	mapped
GO:0016333	GO:0016333	morphogenesis of follicular epithelium	biological_process	current		releases/2026-07-26	mapped
GO:0016334	GO:0016334	establishment or maintenance of polarity of follicular epithelium	biological_process	current		releases/2026-07-26	mapped
GO:0016342	GO:0016342	catenin complex	cellular_component	current		releases/2026-07-26	mapped
GO:0016358	GO:0016358	dendrite development	biological_process	current		releases/2026-07-26	mapped
GO:0016363	GO:0016363	nuclear matrix	cellular_component	current		releases/2026-07-26	mapped
GO:0016405	GO:0016405	CoA-ligase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016441	GO:0016441	post-transcriptional gene silencing	biological_process	current		releases/2026-07-26	mapped
GO:0016442	GO:0016442	RISC complex	cellular_component	current		releases/2026-07-26	mapped
GO:0016458	GO:0016458	obsolete gene silencing	biological_process	obsolete	consider:GO:0010629;GO:0031507	releases/2026-07-26	obsolete
GO:0016459	GO:0016459	myosin complex	cellular_component	current		releases/2026-07-26	mapped
GO:0016462	GO:0016462	pyrophosphatase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016469	GO:0016469	proton-transporting two-sector ATPase complex	cellular_component	current		releases/2026-07-26	mapped
GO:0016477	GO:0016477	cell migration	biological_process	current		releases/2026-07-26	mapped
GO:0016482	GO:0016482	cytosolic transport	biological_process	current		releases/2026-07-26	mapped
GO:0016491	GO:0016491	oxidoreductase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016514	GO:0016514	SWI/SNF complex	cellular_component	current		releases/2026-07-26	mapped
GO:0016567	GO:0016567	protein ubiquitination	biological_process	current		releases/2026-07-26	mapped
GO:0016569	GO:0016569	obsolete covalent chromatin modification	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0016570	GO:0016570	obsolete histone modification	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0016571	GO:0016571	obsolete histone methylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0016573	GO:0016573	obsolete histone acetylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0016574	GO:0016574	obsolete histone ubiquitination	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0016578	GO:0016578	obsolete histone deubiquitination	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0016579	GO:0016579	protein deubiquitination	biological_process	current		releases/2026-07-26	mapped
GO:0016586	GO:0016586	RSC-type complex	cellular_component	current		releases/2026-07-26	mapped
GO:0016589	GO:0016589	NURF complex	cellular_component	current		releases/2026-07-26	mapped
GO:0016590	GO:0016590	ACF complex	cellular_component	current		releases/2026-07-26	mapped
GO:0016591	GO:0016591	RNA polymerase II, holoenzyme	cellular_component	current		releases/2026-07-26	mapped
GO:0016604	GO:0016604	nuclear body	cellular_component	current		releases/2026-07-26	mapped
GO:0016605	GO:0016605	PML body	cellular_component	current		releases/2026-07-26	mapped
GO:0016607	GO:0016607	nuclear speck	cellular_component	current		releases/2026-07-26	mapped
GO:0016614	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	current		releases/2026-07-26	mapped
GO:0016616	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	current		releases/2026-07-26	mapped
GO:0016648	GO:0016648	oxidoreductase activity, acting on the CH-NH group of donors, disulfide as acceptor	molecular_function	current		releases/2026-07-26	mapped
GO:0016651	GO:0016651	oxidoreductase activity, acting on NAD(P)H	molecular_function	current		releases/2026-07-26	mapped
GO:0016655	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	molecular_function	current		releases/2026-07-26	mapped
GO:0016672	GO:0016672	oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor	molecular_function	current		releases/2026-07-26	mapped
GO:0016675	GO:0016675	oxidoreductase activity, acting on a heme group of donors	molecular_function	current		releases/2026-07-26	mapped
GO:0016676	GO:0016676	obsolete oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	molecular_function	obsolete		releases/2026-07-26	obsolete
GO:0016679	GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	molecular_function	current		releases/2026-07-26	mapped
GO:0016681	GO:0016681	obsolete oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor	molecular_function	obsolete		releases/2026-07-26	obsolete
GO:0016684	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	molecular_function	current		releases/2026-07-26	mapped
GO:0016705	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	current		releases/2026-07-26	mapped
GO:0016715	GO:0016715	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen	molecular_function	current		releases/2026-07-26	mapped
GO:0016721	GO:0016721	oxidoreductase activity, acting on superoxide radicals as acceptor	molecular_function	current		releases/2026-07-26	mapped
GO:0016740	GO:0016740	transferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016765	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	current		releases/2026-07-26	mapped
GO:0016772	GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function	current		releases/2026-07-26	mapped
GO:0016773	GO:0016773	phosphotransferase activity, alcohol group as acceptor	molecular_function	current		releases/2026-07-26	mapped
GO:0016779	GO:0016779	nucleotidyltransferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016782	GO:0016782	transferase activity, transferring sulphur-containing groups	molecular_function	current		releases/2026-07-26	mapped
GO:0016787	GO:0016787	hydrolase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016788	GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	current		releases/2026-07-26	mapped
GO:0016791	GO:0016791	phosphatase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016798	GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function	current		releases/2026-07-26	mapped
GO:0016817	GO:0016817	hydrolase activity, acting on acid anhydrides	molecular_function	current		releases/2026-07-26	mapped
GO:0016818	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	current		releases/2026-07-26	mapped
GO:0016830	GO:0016830	carbon-carbon lyase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016831	GO:0016831	carboxy-lyase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016853	GO:0016853	isomerase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016860	GO:0016860	intramolecular oxidoreductase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016874	GO:0016874	ligase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016875	GO:0016875	ligase activity, forming carbon-oxygen bonds	molecular_function	current		releases/2026-07-26	mapped
GO:0016878	GO:0016878	acid-thiol ligase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016885	GO:0016885	ligase activity, forming carbon-carbon bonds	molecular_function	current		releases/2026-07-26	mapped
GO:0016886	GO:0016886	ligase activity, forming phosphoric ester bonds	molecular_function	current		releases/2026-07-26	mapped
GO:0016887	GO:0016887	ATP hydrolysis activity	molecular_function	current		releases/2026-07-26	mapped
GO:0016922	GO:0016922	nuclear receptor binding	molecular_function	current		releases/2026-07-26	mapped
GO:0016964	GO:0016964	alpha-2 macroglobulin receptor activity	molecular_function	current		releases/2026-07-26	mapped
GO:0017000	GO:0017000	antibiotic biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0017016	GO:0031267	small GTPase binding	molecular_function	current		releases/2026-07-26	alternate_id
GO:0017038	GO:0017038	protein import	biological_process	current		releases/2026-07-26	mapped
GO:0017046	GO:0017046	peptide hormone binding	molecular_function	current		releases/2026-07-26	mapped
GO:0017048	GO:0031267	small GTPase binding	molecular_function	current		releases/2026-07-26	alternate_id
GO:0017053	GO:0017053	transcription repressor complex	cellular_component	current		releases/2026-07-26	mapped
GO:0017076	GO:0017076	purine nucleotide binding	molecular_function	current		releases/2026-07-26	mapped
GO:0017111	GO:0017111	ribonucleoside triphosphate phosphatase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0017112	GO:0005085	guanyl-nucleotide exchange factor activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0017116	GO:0017116	single-stranded DNA helicase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0017137	GO:0031267	small GTPase binding	molecular_function	current		releases/2026-07-26	alternate_id
GO:0017144	GO:0006805	xenobiotic metabolic process	biological_process	current		releases/2026-07-26	alternate_id
GO:0017145	GO:0017145	stem cell division	biological_process	current		releases/2026-07-26	mapped
GO:0017148	GO:0017148	negative regulation of translation	biological_process	current		releases/2026-07-26	mapped
GO:0017151	GO:0017151	DEAD/H-box RNA helicase binding	molecular_function	current		releases/2026-07-26	mapped
GO:0017153	GO:0017153	sodium:dicarboxylate symporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0017166	GO:0017166	vinculin binding	molecular_function	current		releases/2026-07-26	mapped
GO:0017171	GO:0017171	serine hydrolase activity	molecular_function	current		releases/2026-07-26	mapped
